data,method,target_coverage,ATT,ci_l_ATT,ci_u_ATT,pv_rob_ATT,acc_hum,acc_ML,acc_system,N,N_h_l,N_h_r,c,p,q,coef_rob,se_rob,pv_rob,ci_rob_l,ci_rob_u
galaxyzoo,CC,0.2,-0.08233815210559403,-0.10860942298075729,-0.05606688123043066,8.106671502862755e-10,0.7416719044626021,0.9144254278728606,0.777,"[409, 1591]",312.0,1148.0,-0.00028685331344604,1.0,2.0,-0.15285774634976235,0.02103287824576503,3.6603339803319023e-13,-0.1940814302026778,-0.1116340624968469
galaxyzoo,CC,0.3,-0.06705118961788026,-0.09598926573257187,-0.038113113503188814,5.589528728263403e-06,0.7346791636625811,0.9347471451876019,0.796,"[613, 1387]",524.0,972.0,-3.0362606048583997e-05,1.0,2.0,-0.16496853123191468,0.01788762768637908,2.902699455494317e-20,-0.2000276372660792,-0.12990942519775017
galaxyzoo,CC,0.4,-0.05965202982601492,-0.0918167939333645,-0.027487265718665325,0.00027808415525049985,0.7174813587406794,0.9419924337957125,0.8065,"[793, 1207]",708.0,800.0,-4.76837158203125e-07,1.0,2.0,-0.1801201375625796,0.01955094569226879,3.175472234056404e-20,-0.21843928698312495,-0.14180098814203426
galaxyzoo,CC,0.5,-0.044652128764278265,-0.08282686439403392,-0.0064773931345226896,0.02187532373984119,0.6895119418483905,0.9431051108968177,0.821,"[1037, 963]",954.0,568.0,2.2649765014648438e-05,1.0,2.0,-0.2055260407292886,0.026354741225138784,6.267388947420813e-15,-0.2571803843524336,-0.15387169710614357
galaxyzoo,CC,0.6,-0.01308900523560208,-0.05801434421640463,0.031836333745200444,0.5679753459141785,0.6701570680628273,0.9409385113268608,0.8375,"[1236, 764]",1156.0,378.0,0.0008614063262938993,1.0,2.0,-0.2278148328201759,0.036863409763083776,6.411305251530238e-10,-0.30006578830316233,-0.1555638773371895
galaxyzoo,CC,0.7,0.008802816901408383,-0.04507733779145726,0.06268297159427416,0.7488057701033966,0.653169014084507,0.9210893854748603,0.845,"[1432, 568]",1347.0,201.0,0.006993025541305526,1.0,2.0,-0.17764804959681568,0.07040490458394127,0.011628099298158603,-0.31563912691631957,-0.039656972277311825
galaxyzoo,CC,0.8,0.0680628272251308,0.0009444214465330891,0.13518123300372864,0.04686230111759135,0.6675392670157068,0.899876390605686,0.8555,"[1618, 382]",1525.0,113.0,0.04065734148025507,1.0,2.0,0.15266725765743927,0.11495643895169314,0.1841634318707942,-0.07264322247885668,0.3779777377937352
galaxyzoo,CC,0.9,0.09589041095890416,0.006440657898093033,0.18534016401971518,0.03563329195410853,0.6621004566210046,0.8764738910724312,0.853,"[1781, 219]",1729.0,158.0,0.15386456251144415,1.0,2.0,0.21085668588140027,0.12340414801188039,0.08751251423637679,-0.031010999764735397,0.452724371527536
galaxyzoo,CC,1.0,0.0,0.0,0.0,0.0,0.0,0.8425,0.8425,,,,,,,,,,,
galaxyzoo,CC,0.0,-0.10000000000000002,-0.12320220771293805,-0.07679779228706199,2.980741423565491e-17,0.7425,0.0,0.7425,,,,,,,,,,,
galaxyzoo,DT,0.1,-0.08914728682170547,-0.11378076450192437,-0.06451380914148644,1.312272040569685e-12,0.7524916943521595,0.7835051546391752,0.7555,"[194, 1806]",42.0,48.0,0.377970656,1.0,2.0,0.49575212753557474,0.22326924618990251,0.026390079933745748,0.058152446147959114,0.9333518089231904
galaxyzoo,DT,0.2,-0.09357454772301932,-0.1195843717278526,-0.06756472371818609,1.772699625824288e-12,0.7498440424204617,0.8060453400503779,0.761,"[397, 1603]",29.0,30.0,0.9163379960000001,1.0,2.0,0.08353484675396272,0.19025911946534574,0.6606192888017064,-0.28936617512841845,0.4564358686363439
galaxyzoo,DT,0.3,-0.08398023994354264,-0.11128027368451618,-0.056680206202569285,1.6474033222136704e-09,0.757939308398024,0.8216123499142367,0.7765,"[583, 1417]",24.0,33.0,0.9908463000000001,1.0,2.0,-0.5109259385724099,0.3148460863695102,0.10463643816823257,-1.128012928530037,0.10616105138521736
galaxyzoo,DT,0.4,-0.08168316831683176,-0.1104041642241055,-0.0529621724095579,2.4869515419967374e-08,0.7714521452145214,0.8096446700507615,0.7865,"[788, 1212]",168.0,1212.0,0.998690406,1.0,2.0,0.09740659219414272,0.12903364724899932,0.45031320889833204,-0.15549470920774178,0.3503078935960272
galaxyzoo,DT,0.5,-0.09027081243731194,-0.12125254247622065,-0.059289082398403206,1.1250868242917097e-08,0.7703109327983951,0.8115653040877367,0.791,"[1003, 997]",362.0,997.0,0.9998073000000001,1.0,2.0,-0.022641493183679473,0.1104080348713508,0.8375166035688079,-0.2390372651353694,0.19375427876801046
galaxyzoo,DT,0.6,-0.09974093264248707,-0.13545005770610946,-0.06403180757886465,4.3881590182572675e-08,0.7668393782383419,0.8167752442996743,0.7975,"[1228, 772]",591.0,772.0,0.9999776380000001,1.0,2.0,-0.06746806521035564,0.12758086560846182,0.5969262337966508,-0.3175219669193856,0.18258583649867433
galaxyzoo,DT,0.7,-0.11055276381909551,-0.15092320782695126,-0.07018231981123965,7.9933368938077e-08,0.7604690117252931,0.8210976478973628,0.803,"[1403, 597]",770.0,597.0,0.9999975,1.0,2.0,-0.31210075638455137,0.12479730436369968,0.012389166771141892,-0.5566989783050861,-0.06750253446401666
galaxyzoo,DT,0.8,-0.10526315789473684,-0.15316209570672018,-0.05736422008275352,1.6530769357876783e-05,0.7868421052631579,0.8228395061728395,0.816,,,,,,,,,,,
galaxyzoo,DT,0.9,-0.11912225705329149,-0.17049468654790836,-0.06774982755867467,5.499803047191682e-06,0.7899686520376176,0.8221296847114813,0.817,,,,,,,,,,,
galaxyzoo,DT,1.0,0.0,0.0,0.0,0.0,0.0,0.836,0.836,,,,,,,,,,,
galaxyzoo,DT,0.0,-0.09350000000000001,-0.11722490571035449,-0.06977509428964554,1.125313399078517e-14,0.7425,0.0,0.7425,,,,,,,,,,,
galaxyzoo,LCE,0.1,-0.08130530973451322,-0.10672060401185822,-0.05589001545716836,3.609036451086001e-10,0.7422566371681416,0.8333333333333334,0.751,"[192, 1808]",139.0,324.0,-0.11434134840965264,1.0,2.0,-0.1915072961689579,0.10747834876497069,0.07477824854897092,-0.40216098886613544,0.019146396528219645
galaxyzoo,LCE,0.2,-0.07357449417535256,-0.10022324597720107,-0.04692574237350407,6.258238159542791e-08,0.7461679950950337,0.8455284552845529,0.7645,"[369, 1631]",264.0,503.0,-0.09192587733268734,1.0,2.0,-0.1932269634653585,0.0663670483524882,0.003597100137997943,-0.3233039879964637,-0.0631499389342533
galaxyzoo,LCE,0.3,-0.07237299930410579,-0.10088793827662672,-0.043858060331584806,6.540551077275911e-07,0.7453027139874739,0.8419182948490231,0.7725,"[563, 1437]",332.0,492.0,-0.07450358867645258,1.0,2.0,-0.0857665520532156,0.07405122205275602,0.2467800775541279,-0.2309042802877956,0.05937117618136442
galaxyzoo,LCE,0.4,-0.05084745762711862,-0.08170085469968882,-0.01999406055454845,0.001237521494359949,0.7546408393866021,0.8554533508541393,0.793,"[761, 1239]",487.0,538.0,-0.06087319850921626,1.0,2.0,-0.08203465123118647,0.047869849621747146,0.08658349169911529,-0.1758578324351592,0.01178852997278626
galaxyzoo,LCE,0.5,-0.03876739562624254,-0.0741672827722287,-0.003367508480256423,0.03184022042840461,0.7504970178926441,0.8601609657947686,0.805,"[994, 1006]",618.0,507.0,-0.0451071411371231,1.0,2.0,-0.2613868884895236,0.059641960577017435,1.1727101874090652e-05,-0.37828298318783554,-0.1444907937912117
galaxyzoo,LCE,0.6,-0.006002400960384069,-0.044780396894974435,0.03277559497420613,0.7615998671095325,0.7635054021608644,0.8637532133676092,0.822,"[1167, 833]",752.0,508.0,-0.030537909269332822,1.0,2.0,-0.10591173334330284,0.054871436830323854,0.05358457622142212,-0.21345777331070226,0.001634306624096582
galaxyzoo,LCE,0.7,0.013008130081300862,-0.03367725929624414,0.05969351945884578,0.5849887292220912,0.751219512195122,0.8628158844765343,0.8285,"[1385, 615]",609.0,347.0,-0.011585173010826054,1.0,2.0,-0.0183114435995122,0.06241570451775389,0.7692326389762852,-0.1406439765240038,0.10402108932497937
galaxyzoo,LCE,0.8,0.027638190954773934,-0.03215705966607739,0.08743344157562509,0.36497691019557,0.7361809045226131,0.8533083645443196,0.83,"[1602, 398]",724.0,307.0,0.015032535791397033,1.0,2.0,-0.08911751418689762,0.07596610369737036,0.24074685004975283,-0.23800834147957856,0.05977331310578332
galaxyzoo,LCE,0.9,0.10215053763440862,0.016696906639486406,0.18760416862933071,0.019133273001091272,0.7634408602150538,0.8412348401323043,0.834,"[1814, 186]",639.0,157.0,0.05550862252712244,1.0,2.0,0.1578327545477245,0.09036513465009684,0.0807048064093083,-0.019279654824577802,0.3349451639200268
galaxyzoo,LCE,1.0,0.0,0.0,0.0,0.0,0.0,0.8245,0.8245,,,,,,,,,,,
galaxyzoo,LCE,0.0,-0.08200000000000002,-0.10618711914513841,-0.05781288085486162,3.0375886738273954e-11,0.7425,0.0,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.1,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.2,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.3,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.4,-0.056374674761491717,-0.09219767350919338,-0.020551676013790182,0.0020396556048596923,0.6895056374674762,0.9657615112160567,0.8065,,,,,,,,,,,
galaxyzoo,SP,0.5,-0.0386221294363257,-0.07904521425149585,0.0018009553788445112,0.061117781738212106,0.6805845511482255,0.9491362763915547,0.8205,"[1042, 958]",1042.0,354.0,1.0728836059570312e-06,1.0,2.0,-0.21957022424455674,0.13594447960603898,0.10627901480229492,-0.48601650816943304,0.04687605968031955
galaxyzoo,SP,0.6,-0.0064683053040103244,-0.05362246186617005,0.040685851258149344,0.7880410275939265,0.6675291073738681,0.9429502852485737,0.8365,"[1227, 773]",1227.0,169.0,1.1301040649414057e-05,1.0,2.0,-0.2896956613282603,0.1287048579562237,0.024394876137706762,-0.5419525475578022,-0.03743877509871846
galaxyzoo,SP,0.7,0.018867924528301883,-0.03675339425354394,0.07448924331014772,0.5061393228457625,0.6672384219554031,0.9174311926605505,0.8445,"[1417, 583]",48.0,28.0,0.0001534700393676699,1.0,2.0,-0.035615067214700646,0.2756832931290329,0.89720862162435,-0.5759443928870036,0.5047142584576023
galaxyzoo,SP,0.8,0.07936507936507942,0.008534953940651402,0.15019520478950732,0.02808210057052306,0.671957671957672,0.8964241676942046,0.854,"[1622, 378]",61.0,25.0,0.002360665798187241,1.0,2.0,-0.3533414478523158,0.24184294582221993,0.14400533785480496,-0.8273449115789384,0.1206620158743068
galaxyzoo,SP,0.9,0.10476190476190472,0.009266777576992416,0.2002570319468172,0.03154276164637506,0.6714285714285714,0.8709497206703911,0.85,"[1790, 210]",24.0,20.0,0.058294177055358894,1.0,2.0,-0.1842996896305954,0.4090520622056394,0.6523116489645459,-0.9860269993554864,0.6174276200942956
galaxyzoo,SP,1.0,0.0,0.0,0.0,0.0,0.0,0.839,0.839,,,,,,,,,,,
galaxyzoo,SP,0.0,-0.0965,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,0.0,0.7425,,,,,,,,,,,
galaxyzoo,OVA,0.1,-0.08573040045121272,-0.11102468138536539,-0.06043611951705988,3.074782339170151e-11,0.7377326565143824,0.973568281938326,0.7645,"[227, 1773]",227.0,894.0,-0.9997574734508816,1.0,2.0,-0.2621133092529824,0.029019459542722496,1.6805612002607543e-19,-0.31899040480753565,-0.2052362136984291
galaxyzoo,OVA,0.2,-0.07165304839723452,-0.09871122859929657,-0.04459486819517236,2.1006718107052936e-07,0.7353865493400377,0.9706601466992665,0.7835,"[409, 1591]",409.0,741.0,-0.997820094274357,1.0,2.0,-0.10976178726041241,0.08254191030403267,0.18359393860109963,-0.271540958671452,0.052017384150627205
galaxyzoo,OVA,0.3,-0.059558823529411775,-0.08940162985167449,-0.029716017207149,9.168632314067477e-05,0.7301470588235294,0.9484375,0.8,"[640, 1360]",640.0,496.0,-0.9878458368126303,1.0,2.0,-0.15235930129379305,0.06972815521285539,0.028885395481660674,-0.2890239742194084,-0.01569462836817767
galaxyzoo,OVA,0.4,-0.05711849957374249,-0.0896826098175934,-0.02455438932989168,0.0005863739792888929,0.7203751065643649,0.9298669891172914,0.807,"[827, 1173]",827.0,301.0,-0.9596069809049367,1.0,2.0,-0.17998786824148705,0.08973795219209008,0.044887720927186264,-0.35587102258436076,-0.004104713898613305
galaxyzoo,OVA,0.5,-0.0455958549222798,-0.08275282118694238,-0.008438888657617188,0.016168024305895146,0.7067357512953368,0.9227053140096618,0.8185,"[1035, 965]",1035.0,144.0,-0.8835098836570978,1.0,2.0,0.059659130266949134,0.10899363144853655,0.5841290597068434,-0.1539644619164147,0.27328272245031293
galaxyzoo,OVA,0.6,-0.02506596306068598,-0.06812045094463376,0.017988524823261704,0.2538388580268707,0.7005277044854882,0.9106280193236715,0.831,"[1242, 758]",73.0,71.0,-0.6275412440299988,1.0,2.0,-0.3578783166324784,0.2091195918787438,0.08701519534164706,-0.767745185176531,0.051988551911574254
galaxyzoo,OVA,0.7,-0.013961605584642212,-0.0643077970027913,0.03638458583350683,0.5867707011871022,0.6980802792321117,0.8920812894183602,0.8365,"[1427, 573]",80.0,66.0,-0.1809771984815598,1.0,2.0,-0.3809566423734889,0.17370500416918092,0.028298434346348076,-0.7214121944794634,-0.04050109026751442
galaxyzoo,OVA,0.8,0.007499999999999951,-0.0544359818826293,0.06943598188262931,0.8123949874774934,0.7,0.8775,0.842,"[1600, 400]",75.0,103.0,0.39731629490852394,1.0,2.0,-0.29487255769994225,0.16554189863980062,0.07487058226586826,-0.6193287169663316,0.029583601566447126
galaxyzoo,OVA,0.9,0.024271844660194164,-0.06687153771334965,0.11541522703373801,0.6017077952971696,0.6553398058252428,0.8645484949832776,0.843,"[1794, 206]",76.0,206.0,0.8623336479067802,1.0,2.0,-0.010228867423105248,0.19946697521313633,0.9591016021241525,-0.40117695494599614,0.38071922009978565
galaxyzoo,OVA,1.0,0.0,0.0,0.0,0.0,0.0,0.8405,0.8405,,,,,,,,,,,
galaxyzoo,OVA,0.0,-0.09800000000000002,-0.1213424884604084,-0.07465751153959163,1.8938231207922185e-16,0.7425,0.0,0.7425,,,,,,,,,,,
galaxyzoo,ASM,0.1,-0.08793686583990978,-0.1129572422834431,-0.06291648939637652,5.638014172159077e-12,0.7457722660653889,0.9380530973451328,0.7675,"[226, 1774]",226.0,317.0,-0.9974204249563627,1.0,2.0,-0.17739528220740763,0.15013523549488147,0.23737638416823315,-0.4716549365878149,0.11686437217299961
galaxyzoo,ASM,0.2,-0.07605985037406482,-0.10230405592085796,-0.049815644827271785,1.3447047800993378e-08,0.7562344139650873,0.898989898989899,0.7845,"[396, 1604]",396.0,166.0,-0.9606230329722166,1.0,2.0,-0.2156259054631745,0.13782846495296358,0.1177116480556613,-0.4857647328154242,0.054512921889075194
galaxyzoo,ASM,0.3,-0.0689170182841069,-0.09654565415033635,-0.0412883824178774,1.0137795036247025e-06,0.7609001406469761,0.884083044982699,0.7965,"[578, 1422]",103.0,93.0,-0.8124986462295055,1.0,2.0,-0.18707828507338675,0.1804207470215231,0.2997824316873803,-0.5406964512993843,0.16653988115261076
galaxyzoo,ASM,0.4,-0.06255283178360094,-0.09309979461139642,-0.032005868955805594,5.981618663684754e-05,0.7624683009298394,0.8751529987760098,0.8085,"[817, 1183]",141.0,129.0,-0.5328259855508802,1.0,2.0,-0.040444642595002245,0.11118746777296985,0.7160433513212896,-0.2583680749622311,0.1774787897722266
galaxyzoo,ASM,0.5,-0.0598626104023553,-0.09306222957004943,-0.026662991234661065,0.0004092694777065598,0.7595682041216879,0.872579001019368,0.815,"[981, 1019]",222.0,511.0,-0.32546211779117584,1.0,2.0,-0.05011539863452086,0.08299956354384552,0.5459745191977803,-0.21279155391300172,0.11256075664396001
galaxyzoo,ASM,0.6,-0.050602409638554224,-0.08797512922293634,-0.0132296900541721,0.007959617841973033,0.7566265060240964,0.8726495726495727,0.8245,"[1170, 830]",286.0,469.0,-0.1942276835441589,1.0,2.0,0.011777984714918865,0.07208232349791578,0.8702064185300138,-0.1295007732629613,0.15305674269279904
galaxyzoo,ASM,0.7,-0.03576982892690517,-0.08044845160258374,0.008908793748773437,0.11661238851215222,0.7371695178849145,0.8798820928518791,0.834,"[1357, 643]",439.0,364.0,-0.10810696482658387,1.0,2.0,-0.12338732540291852,0.05153042101110071,0.01664504075356685,-0.224385094692862,-0.02238955611297505
galaxyzoo,ASM,0.8,0.016990291262135915,-0.04387105758656186,0.07785164011083372,0.5842748717735513,0.7111650485436893,0.8847607052896725,0.849,"[1588, 412]",499.0,163.0,0.0035743117332458114,1.0,2.0,-0.01279720485984126,0.07647246259081465,0.867099415274907,-0.16268047734692456,0.13708606762724204
galaxyzoo,ASM,0.9,0.07246376811594202,-0.01973897209434515,0.16466650832622926,0.12347008206008533,0.6811594202898551,0.8728388176240937,0.853,"[1793, 207]",81.0,78.0,0.3781559199094776,1.0,2.0,-0.06556724449319673,0.21761173631708067,0.7631828385441723,-0.4920784102879017,0.36094392130150826
galaxyzoo,ASM,1.0,0.0,0.0,0.0,0.0,0.0,0.8455,0.8455,,,,,,,,,,,
galaxyzoo,ASM,0.0,-0.10300000000000001,-0.12638343015572476,-0.07961656984427526,5.960409428157916e-18,0.7425,0.0,0.7425,,,,,,,,,,,
xray-airspace,RS,0.1,0.05947441217150762,0.023211709837259946,0.09573711450575526,0.0013065623637295723,0.8644536652835408,0.9846153846153847,0.8827667057444314,"[130, 723]",51.0,69.0,-0.1420764923095703,1.0,2.0,-0.31163917836338983,0.12433983754842028,0.012198473002391713,-0.5553407818018546,-0.067937574924925
xray-airspace,RS,0.2,0.07999999999999996,0.040518645402175875,0.11948135459782416,7.144490459483546e-05,0.864,0.9649122807017544,0.8909730363423212,"[228, 625]",149.0,109.0,0.0265085697174072,1.0,2.0,-0.16140762756232063,0.11024646089476055,0.14317707441362412,-0.3774867203390548,0.05467146521441352
xray-airspace,RS,0.3,0.09074410163339386,0.04988518641892827,0.1316030168478594,1.3434245527257844e-05,0.8711433756805808,0.9271523178807947,0.8909730363423212,"[302, 551]",63.0,100.0,0.2090739011764526,1.0,2.0,-0.47283906905659423,0.18090164287320837,0.008954381799744188,-0.8273997738322096,-0.11827836428097888
xray-airspace,RS,0.4,0.12343096234309625,0.08199020276584507,0.1648717219203474,5.291470828090363e-09,0.9037656903765691,0.8986666666666666,0.9015240328253223,"[375, 478]",60.0,293.0,0.349076896905899,1.0,2.0,-0.06872910009198097,0.11280830263720694,0.5423549732575232,-0.28982931041800136,0.15237111023403943
xray-airspace,RS,0.5,0.13989637305699487,0.09423610067318716,0.18555664544080247,1.912823988379148e-09,0.917098445595855,0.8779443254817987,0.895662368112544,"[467, 386]",146.0,338.0,0.3857920169830322,1.0,2.0,0.1252741080773887,0.08170471551107988,0.12521320481480597,-0.034864191691418994,0.28541240784619637
xray-airspace,RS,0.6,0.14851485148514854,0.09646692059363907,0.20056278237665806,2.2368181279119224e-08,0.9207920792079208,0.8654545454545455,0.8851113716295428,"[550, 303]",212.0,265.0,0.4080593287944793,1.0,2.0,0.15515974596487858,0.07438532688595412,0.03698842210832988,0.009367184290169528,0.30095230763958764
xray-airspace,RS,0.7,0.14864864864864868,0.08843695862450748,0.20886033867278977,1.3069449114164009e-06,0.9144144144144144,0.8557844690966719,0.8710433763188745,"[631, 222]",302.0,214.0,0.4298747181892395,1.0,2.0,0.0727192086911237,0.07807369563405266,0.3516376267793324,-0.08030242289156156,0.22574084027380895
xray-airspace,RS,0.8,0.20915032679738566,0.13934451377842388,0.27895613981634737,4.295511757657403e-09,0.9411764705882353,0.8542857142857143,0.8698710433763188,"[700, 153]",344.0,145.0,0.4526876509189605,1.0,2.0,0.07749545268504154,0.07924625508404429,0.3281204156246873,-0.0778243531893594,0.2328152585594425
xray-airspace,RS,0.9,0.1785714285714286,0.09568173569081649,0.2614611214520407,2.417129752381493e-05,0.9404761904761905,0.8400520156046815,0.8499413833528722,"[769, 84]",338.0,78.0,0.4824935495853424,1.0,2.0,0.1667494329497381,0.10321819778702132,0.10620154963395016,-0.035554517261955604,0.36905338316143177
xray-airspace,RS,1.0,0.0,0.0,0.0,0.0,0.0,0.8323563892145369,0.8323563892145369,,,,,,,,,,,
xray-airspace,RS,0.0,0.038686987104337635,0.0066685994464231665,0.07070537476225211,0.01787614431128813,0.8710433763188745,0.0,0.8710433763188745,,,,,,,,,,,
xray-airspace,CC,0.1,0.04641350210970463,0.010265713632725701,0.08256129058668354,0.011850007828488683,0.8607594936708861,0.9788732394366197,0.88042203985932,"[142, 711]",43.0,29.0,-0.0084655284881591,1.0,2.0,-0.215399109586909,0.29723260020855,0.46864715184218864,-0.7979643010268596,0.36716608185304156
xray-airspace,CC,0.2,0.06299212598425197,0.024197464155817493,0.10178678781268646,0.001460317811585506,0.8598425196850393,0.9724770642201835,0.8886283704572099,"[218, 635]",69.0,104.0,0.0328242182731628,1.0,2.0,-0.0127363296791696,0.043594378187731556,0.7701678684999237,-0.09817974085554196,0.07270708149720276
xray-airspace,CC,0.3,0.07927927927927925,0.036165243466112475,0.12239331509244614,0.0003133137726548772,0.8522522522522522,0.9697986577181208,0.8933177022274326,"[298, 555]",128.0,122.0,0.0587040185928344,1.0,2.0,-0.05838794035307515,0.0971782372710623,0.5479508895094627,-0.2488537854854452,0.1320779047792949
xray-airspace,CC,0.4,0.09221311475409832,0.045477789968354096,0.13894843953984265,0.00011009661823247461,0.8483606557377049,0.9561643835616438,0.8944900351699883,"[365, 488]",195.0,173.0,0.0843329429626464,1.0,2.0,0.026974059943138506,0.09168868952691345,0.76861135176939,-0.1527324693192867,0.2066805892055637
xray-airspace,CC,0.5,0.10361445783132539,0.052069214047990454,0.1551597016146601,8.153206478542326e-05,0.8433734939759037,0.9383561643835616,0.8921453692848769,"[438, 415]",138.0,120.0,0.1155322790145874,1.0,2.0,0.05838970822508105,0.11779945779624817,0.620126951061938,-0.17249298645391145,0.2892724029040735
xray-airspace,CC,0.6,0.12538226299694188,0.06590765287167676,0.18485687312220694,3.5973540453431204e-05,0.8409785932721713,0.9201520912547528,0.8898007033997656,"[526, 327]",106.0,84.0,0.1535077095031738,1.0,2.0,0.09273075890721583,0.1264656809405965,0.4634069369410089,-0.15513742101668684,0.34059893883111847
xray-airspace,CC,0.7,0.18315018315018305,0.11916795572986925,0.24713241057049706,2.018253263878081e-08,0.8571428571428571,0.9206896551724137,0.9003516998827668,"[580, 273]",132.0,129.0,0.1882385611534118,1.0,2.0,-0.1795678156189815,0.1201838327424163,0.13514698096902952,-0.41512379931810317,0.05598816808014018
xray-airspace,CC,0.8,0.27071823204419887,0.18942791165026318,0.35200855243813445,6.701161382347461e-11,0.8729281767955801,0.90625,0.8991793669402111,"[672, 181]",94.0,86.0,0.2369199991226196,1.0,2.0,0.13720883324186994,0.14982273080961864,0.3597676845891412,-0.15643832321042211,0.430855989694162
xray-airspace,CC,0.9,0.35238095238095235,0.23626583932407397,0.46849606543783084,2.7142027641776764e-09,0.8571428571428571,0.8890374331550802,0.8851113716295428,"[748, 105]",59.0,42.0,0.2775331735610962,1.0,2.0,0.06455874075120094,0.24351959945356558,0.7909270656883148,-0.4127309037074074,0.5418483852098093
xray-airspace,CC,1.0,0.0,0.0,0.0,0.0,0.0,0.8417350527549824,0.8417350527549824,,,,,,,,,,,
xray-airspace,CC,0.0,0.02930832356389215,-0.0020878554390141336,0.060704502566798435,0.06730591541975897,0.8710433763188745,0.0,0.8710433763188745,,,,,,,,,,,
xray-airspace,DT,0.1,0.19645120405576677,0.1567678402714234,0.23613456784011025,2.935141621275416e-22,0.8821292775665399,0.640625,0.8640093786635404,"[64, 789]",57.0,121.0,0.82864445,1.0,2.0,0.05854776628141134,0.17530232744061774,0.7383933809985581,-0.28503848190824704,0.4021340144710697
xray-airspace,DT,0.2,0.1991643454038997,0.15857122531788176,0.23975746548991766,6.82528561843632e-22,0.8913649025069638,0.6296296296296297,0.8499413833528722,"[135, 718]",76.0,96.0,0.84120196,1.0,2.0,0.10936031750966935,0.17728262389370122,0.5373205306113562,-0.23810724040674508,0.4568278754260838
xray-airspace,DT,0.3,0.20911949685534592,0.16689034764747684,0.251348646063215,2.8489874305562993e-22,0.89937106918239,0.6589861751152074,0.8382180539273154,"[217, 636]",136.0,144.0,0.85257757,1.0,2.0,-0.06695651978986095,0.14248240531527764,0.6384062180627017,-0.3462169026384435,0.21230386305872162
xray-airspace,DT,0.4,0.23861566484517305,0.19426880485700904,0.28296252483333695,5.305524782202956e-26,0.912568306010929,0.6973684210526315,0.835873388042204,"[304, 549]",146.0,144.0,0.8638274,1.0,2.0,-0.02222328530886708,0.11299443932337955,0.8440811550852021,-0.24368831683598743,0.19924174621825327
xray-airspace,DT,0.5,0.24242424242424243,0.19416429731391835,0.2906841875345665,7.168937454869063e-23,0.9134199134199135,0.6956521739130435,0.813599062133646,"[391, 462]",182.0,160.0,0.8762124,1.0,2.0,0.1441951469475633,0.12218453987157185,0.23794361332726965,-0.09528215066831577,0.3836724445634424
xray-airspace,DT,0.6,0.2544378698224853,0.19984306073882208,0.3090326789061484,6.579009476910391e-20,0.9201183431952663,0.6932038834951456,0.7831184056271981,"[515, 338]",161.0,100.0,0.8947042,1.0,2.0,0.04076362240598885,0.13771482685557002,0.7672298947557262,-0.22915247836809782,0.31067972318007553
xray-airspace,DT,0.7,0.19069767441860463,0.13485102018823714,0.24654432864897213,2.1920613061951717e-11,0.9534883720930233,0.6551724137931034,0.7303634232121923,"[638, 215]",96.0,60.0,0.9227283,1.0,2.0,0.6378625336351593,0.15858654071130765,5.766362986665071e-05,0.3270386254082013,0.9486864418621174
xray-airspace,DT,0.8,0.032258064516129004,-0.006351759904072496,0.07086788893633057,0.1015203225855268,0.9758064516129032,0.6378600823045267,0.6869871043376319,"[729, 124]",55.0,55.0,0.9549166,1.0,2.0,0.07171227188033602,0.18180518512505212,0.6932520158658416,-0.2846193431674033,0.4280438869280753
xray-airspace,DT,0.9,0.032786885245901676,-0.0126462729291286,0.07822004342093189,0.15724154922764702,0.9836065573770492,0.6616161616161617,0.6846424384525205,"[792, 61]",31.0,36.0,0.97765917,1.0,2.0,-0.22196267273062098,0.17078353622300518,0.19371322494134147,-0.5566922528801028,0.11276690741886092
xray-airspace,DT,1.0,0.0,0.0,0.0,0.0,0.0,0.6822977725674091,0.6822977725674091,,,,,,,,,,,
xray-airspace,DT,0.0,0.18874560375146543,0.14993637004455573,0.22755483745837513,1.5409155000956704e-21,0.8710433763188745,0.0,0.8710433763188745,,,,,,,,,,,
xray-airspace,LCE,0.1,0.052558782849239316,0.016956437449615974,0.08816112824886257,0.003810446592619765,0.8644536652835408,0.9846153846153847,0.8827667057444314,"[130, 723]",63.0,67.0,-0.0029285252094268,1.0,2.0,-0.19048724435657527,0.11374371462502707,0.09399199347449821,-0.4134208284894302,0.032446339776279615
xray-airspace,LCE,0.2,0.06750392464678179,0.029248895775590512,0.10575895351797307,0.0005431794233163401,0.8634222919937206,0.9629629629629629,0.8886283704572099,"[216, 637]",61.0,220.0,0.017649620771408,1.0,2.0,-0.011850077813596371,0.14358371895769545,0.9342246346484271,-0.29326899573700044,0.2695688401098077
